scan,symbol,date
bucket1(39S_39S_25R),JCAP,2025-07-20
bucket1(39S_39S_25R),VG,2025-07-20
bucket1(39S_39S_25R),ALK,2025-07-20
bucket1(39S_39S_25R),FA,2025-07-20
bucket1(39S_39S_25R),CBZ,2025-07-20
bucket1(39S_39S_25R),RGNX,2025-07-20
bucket1(39S_39S_25R),VFS,2025-07-20
bucket1(39S_39S_25R),LLY,2025-07-20
bucket1(39S_39S_25R),OKE,2025-07-20
bucket1(39S_39S_25R),NX,2025-07-20
bucket1(39S_39S_25R),FANG,2025-07-20
bucket1(39S_39S_25R),OMDA,2025-07-20
bucket1(39S_39S_25R),FUN,2025-07-20
bucket1(39S_39S_25R),SM,2025-07-20
bucket1(39S_39S_25R),MAGN,2025-07-20
bucket1(39S_39S_25R),PAL,2025-07-20
bucket1(39S_39S_25R),ABL,2025-07-20
bucket1(39S_39S_25R),XNCR,2025-07-20
bucket1(39S_39S_25R),PRTA,2025-07-20
bucket1(39S_39S_25R),SRPT,2025-07-20
bucket1(99S_25R),Symbol,2025-07-20
bucket1(99S_25R),AAOI,2025-07-20
bucket1(99S_25R),ABL,2025-07-20
bucket1(99S_25R),AG,2025-07-20
bucket1(99S_25R),BCAL,2025-07-20
bucket1(99S_25R),CALM,2025-07-20
bucket1(99S_25R),CANG,2025-07-20
bucket1(99S_25R),CRDO,2025-07-20
bucket1(99S_25R),EQH,2025-07-20
bucket1(99S_25R),ETON,2025-07-20
bucket1(99S_25R),EXE,2025-07-20
bucket1(99S_25R),EYPT,2025-07-20
bucket1(99S_25R),FA,2025-07-20
bucket1(99S_25R),FUN,2025-07-20
bucket1(99S_25R),GOGO,2025-07-20
bucket1(99S_25R),GRRR,2025-07-20
bucket1(99S_25R),HIMS,2025-07-20
bucket1(99S_25R),ISSC,2025-07-20
bucket1(99S_25R),LB,2025-07-20
bucket1(99S_25R),PAL,2025-07-20
bucket1(99S_25R),PRTA,2025-07-20
bucket1(99S_25R),RGNX,2025-07-20
bucket1(99S_25R),RIOT,2025-07-20
bucket1(99S_25R),SEZL,2025-07-20
bucket1(99S_25R),SMR,2025-07-20
bucket1(99S_25R),SOUN,2025-07-20
bucket1(99S_25R),STOK,2025-07-20
bucket1(99S_25R),VERV,2025-07-20
bucket1(99S_25R),VFS,2025-07-20
bucket1(99S_25R),VG,2025-07-20
bucket1(99S_25R),XNCR,2025-07-20
bucket1(99S_25R),ZYME,2025-07-20
bucket2_(90E_19S_25R),Symbol,2025-07-20
bucket2_(90E_19S_25R),PSIX,2025-07-20
bucket2_(90E_19S_25R),SEZL,2025-07-20
bucket2_(90E_19S_25R),AS,2025-07-20
bucket2_(90E_19S_25R),CRDO,2025-07-20
bucket2_(90E_19S_25R),ETON,2025-07-20
bucket2_(90E_19S_25R),FTK,2025-07-20
bucket2_(90E_19S_25R),HIMS,2025-07-20
bucket2_(90E_19S_25R),ISSC,2025-07-20
bucket2_(90E_19S_25R),LFMD,2025-07-20
bucket2_(90E_19S_25R),SSRM,2025-07-20
bucket2_(90E_19S_25R),CMCL,2025-07-20
bucket2_(90E_19S_25R),EAT,2025-07-20
bucket2_(90E_19S_25R),UI,2025-07-20
bucket2_(90E_19S_25R),ARMN,2025-07-20
bucket2_(90E_19S_25R),AU,2025-07-20
bucket2_(90E_19S_25R),LB,2025-07-20
bucket2_(90E_19S_25R),EXEL,2025-07-20
bucket2_(90E_19S_25R),PEGA,2025-07-20
bucket2_(90E_19S_25R),AEIS,2025-07-20
bucket2_(90E_19S_25R),NPKI,2025-07-20
bucket2_(90E_19S_25R),PAHC,2025-07-20
bucket2_(90E_19S_25R),EXE,2025-07-20
bucket2_(90E_19S_25R),FSM,2025-07-20
bucket2_(90E_19S_25R),CALM,2025-07-20
bucket2_(90E_19S_25R),PAAS,2025-07-20
bucket2_(90E_19S_25R),AR,2025-07-20
bucket2_(90E_19S_25R),EE,2025-07-20
bucket2_(90E_19S_25R),SVM,2025-07-20
bucket2_(90E_19S_25R),RNW,2025-07-20
bucket2_(90E_19S_25R),MRVL,2025-07-20
bucket2_(90E_19S_25R),PENG,2025-07-20
bucket2_(90E_19S_25R),ARRY,2025-07-20
bucket2_(90E_19S_25R),ASML,2025-07-20
bucket2_(90E_19S_25R),JCAP,2025-07-20
bucket2_(90E_19S_25R),ENPH,2025-07-20
bucket2(39E39E),Symbol,2025-07-20
bucket2(39E39E),ARMN,2025-07-20
bucket2(39E39E),AU,2025-07-20
bucket2(39E39E),CRDO,2025-07-20
bucket2(39E39E),FSM,2025-07-20
bucket2(39E39E),NVMI,2025-07-20
bucket2(39E39E),PLTR,2025-07-20
bucket2(39E39E),SEZL,2025-07-20
bucket2(39E39E),XYF,2025-07-20
bucket2(39E39E),CALM,2025-07-20
bucket2(39E39E),EXEL,2025-07-20
bucket2(39E39E),HIMS,2025-07-20
bucket2(39E39E),PSIX,2025-07-20
bucket2(39E39E),SVM,2025-07-20
bucket2(39E39E),ESLT,2025-07-20
bucket2(39E39E),PAHC,2025-07-20
bucket2(39E39E),EAT,2025-07-20
bucket2(39E39E),UI,2025-07-20
bucket2(39E39E),AMD,2025-07-20
bucket2(39E39E),BCAL,2025-07-20
bucket2(39E39E),FTK,2025-07-20
bucket2(39E39E),MPWR,2025-07-20
bucket2(39E39E),LFMD,2025-07-20
bucket2(39E39E),NPKI,2025-07-20
bucket2(39E39E),AROC,2025-07-20
bucket2(39E39E),EE,2025-07-20
bucket2(39E39E),LB,2025-07-20
bucket2(39E39E),PENG,2025-07-20
bucket2(39E39E),USLM,2025-07-20
bucket2(39E39E),ABL,2025-07-20
bucket2(39E39E),ENPH,2025-07-20
bucket2(39E39E),XIACY,2025-07-20
funds1000plus5years,Symbol,2025-07-20
funds1000plus5years,ABNB,2025-07-20
funds1000plus5years,ACI,2025-07-20
funds1000plus5years,APP,2025-07-20
funds1000plus5years,AVTR,2025-07-20
funds1000plus5years,COIN,2025-07-20
funds1000plus5years,CRWD,2025-07-20
funds1000plus5years,DASH,2025-07-20
funds1000plus5years,DDOG,2025-07-20
funds1000plus5years,DT,2025-07-20
funds1000plus5years,HOOD,2025-07-20
funds1000plus5years,KVUE,2025-07-20
funds1000plus5years,NET,2025-07-20
funds1000plus5years,NU,2025-07-20
funds1000plus5years,PINS,2025-07-20
funds1000plus5years,PLTR,2025-07-20
funds1000plus5years,RBLX,2025-07-20
funds1000plus5years,RIVN,2025-07-20
funds1000plus5years,RPRX,2025-07-20
funds1000plus5years,SNOW,2025-07-20
funds1000plus5years,TOST,2025-07-20
funds1000plus5years,TW,2025-07-20
funds1000plus5years,UBER,2025-07-20
funds1000plus5years,ZM,2025-07-20
funds1000plus9%,Symbol,2025-07-20
funds1000plus9%,ACI,2025-07-20
funds1000plus9%,BABA,2025-07-20
funds1000plus9%,BYDDF,2025-07-20
funds1000plus9%,DASH,2025-07-20
funds1000plus9%,EXE,2025-07-20
funds1000plus9%,HOOD,2025-07-20
funds1000plus9%,IBKR,2025-07-20
funds1000plus9%,LPLA,2025-07-20
funds1000plus9%,NET,2025-07-20
funds1000plus9%,NTRA,2025-07-20
funds1000plus9%,PLTR,2025-07-20
funds1000plus9%,SPOT,2025-07-20
funds1000plus9%,UAL,2025-07-20
funds1000plus9%,WSM,2025-07-20
funds2500,Symbol,2025-07-20
funds2500,A,2025-07-20
funds2500,AAPL,2025-07-20
funds2500,ABBV,2025-07-20
funds2500,ABT,2025-07-20
funds2500,ACN,2025-07-20
funds2500,ADBE,2025-07-20
funds2500,ADI,2025-07-20
funds2500,ADP,2025-07-20
funds2500,ADSK,2025-07-20
funds2500,AMAT,2025-07-20
funds2500,AMD,2025-07-20
funds2500,AMGN,2025-07-20
funds2500,AMT,2025-07-20
funds2500,AMZN,2025-07-20
funds2500,ANET,2025-07-20
funds2500,AON,2025-07-20
funds2500,APH,2025-07-20
funds2500,AVGO,2025-07-20
funds2500,AXP,2025-07-20
funds2500,BAC,2025-07-20
funds2500,BDX,2025-07-20
funds2500,BK,2025-07-20
funds2500,BKNG,2025-07-20
funds2500,BKR,2025-07-20
funds2500,BLK,2025-07-20
funds2500,BMY,2025-07-20
funds2500,BRKB,2025-07-20
funds2500,BSX,2025-07-20
funds2500,C,2025-07-20
funds2500,CAT,2025-07-20
funds2500,CB,2025-07-20
funds2500,CDNS,2025-07-20
funds2500,CI,2025-07-20
funds2500,CL,2025-07-20
funds2500,CMCSA,2025-07-20
funds2500,CME,2025-07-20
funds2500,CMG,2025-07-20
funds2500,COP,2025-07-20
funds2500,COR,2025-07-20
funds2500,COST,2025-07-20
funds2500,CRH,2025-07-20
funds2500,CRM,2025-07-20
funds2500,CRWD,2025-07-20
funds2500,CSCO,2025-07-20
funds2500,CTAS,2025-07-20
funds2500,CTSH,2025-07-20
funds2500,CVS,2025-07-20
funds2500,CVX,2025-07-20
funds2500,DBOEF,2025-07-20
funds2500,DE,2025-07-20
funds2500,DHR,2025-07-20
funds2500,DIS,2025-07-20
funds2500,DXCM,2025-07-20
funds2500,EA,2025-07-20
funds2500,EBAY,2025-07-20
funds2500,ECL,2025-07-20
funds2500,ELV,2025-07-20
funds2500,EMR,2025-07-20
funds2500,EQIX,2025-07-20
funds2500,ETN,2025-07-20
funds2500,EW,2025-07-20
funds2500,EXC,2025-07-20
funds2500,FI,2025-07-20
funds2500,FTNT,2025-07-20
funds2500,GE,2025-07-20
funds2500,GILD,2025-07-20
funds2500,GOOG,2025-07-20
funds2500,GOOGL,2025-07-20
funds2500,GS,2025-07-20
funds2500,HCA,2025-07-20
funds2500,HD,2025-07-20
funds2500,HIG,2025-07-20
funds2500,IBM,2025-07-20
funds2500,ICE,2025-07-20
funds2500,IDXX,2025-07-20
funds2500,INTC,2025-07-20
funds2500,INTU,2025-07-20
funds2500,ISRG,2025-07-20
funds2500,JNJ,2025-07-20
funds2500,JPM,2025-07-20
funds2500,KLAC,2025-07-20
funds2500,KMB,2025-07-20
funds2500,KO,2025-07-20
funds2500,LIN,2025-07-20
funds2500,LLY,2025-07-20
funds2500,LOW,2025-07-20
funds2500,LRCX,2025-07-20
funds2500,LULU,2025-07-20
funds2500,MA,2025-07-20
funds2500,MCD,2025-07-20
funds2500,MCK,2025-07-20
funds2500,MCO,2025-07-20
funds2500,MDLZ,2025-07-20
funds2500,MDT,2025-07-20
funds2500,MELI,2025-07-20
funds2500,META,2025-07-20
funds2500,MMC,2025-07-20
funds2500,MRK,2025-07-20
funds2500,MRVL,2025-07-20
funds2500,MS,2025-07-20
funds2500,MSFT,2025-07-20
funds2500,MSI,2025-07-20
funds2500,MU,2025-07-20
funds2500,NEE,2025-07-20
funds2500,NFLX,2025-07-20
funds2500,NKE,2025-07-20
funds2500,NOW,2025-07-20
funds2500,NTAP,2025-07-20
funds2500,NVDA,2025-07-20
funds2500,NXPI,2025-07-20
funds2500,ORCL,2025-07-20
funds2500,ORLY,2025-07-20
funds2500,PANW,2025-07-20
funds2500,PEP,2025-07-20
funds2500,PFE,2025-07-20
funds2500,PG,2025-07-20
funds2500,PGR,2025-07-20
funds2500,PH,2025-07-20
funds2500,PLD,2025-07-20
funds2500,PLTR,2025-07-20
funds2500,PM,2025-07-20
funds2500,PNC,2025-07-20
funds2500,PYPL,2025-07-20
funds2500,QCOM,2025-07-20
funds2500,RACE,2025-07-20
funds2500,REGN,2025-07-20
funds2500,ROP,2025-07-20
funds2500,RSG,2025-07-20
funds2500,SBUX,2025-07-20
funds2500,SCHW,2025-07-20
funds2500,SHOP,2025-07-20
funds2500,SHW,2025-07-20
funds2500,SLB,2025-07-20
funds2500,SNPS,2025-07-20
funds2500,SPGI,2025-07-20
funds2500,SPOT,2025-07-20
funds2500,SYK,2025-07-20
funds2500,T,2025-07-20
funds2500,TEL,2025-07-20
funds2500,TGT,2025-07-20
funds2500,TJX,2025-07-20
funds2500,TMO,2025-07-20
funds2500,TMUS,2025-07-20
funds2500,TRV,2025-07-20
funds2500,TSLA,2025-07-20
funds2500,TSM,2025-07-20
funds2500,TT,2025-07-20
funds2500,TXN,2025-07-20
funds2500,UBER,2025-07-20
funds2500,UNH,2025-07-20
funds2500,UNP,2025-07-20
funds2500,UPS,2025-07-20
funds2500,V,2025-07-20
funds2500,VRTX,2025-07-20
funds2500,VZ,2025-07-20
funds2500,WDAY,2025-07-20
funds2500,WELL,2025-07-20
funds2500,WFC,2025-07-20
funds2500,WM,2025-07-20
funds2500,WMT,2025-07-20
funds2500,XOM,2025-07-20
funds2500,ZTS,2025-07-20
funds5000,Symbol,2025-07-20
funds5000,MSFT,2025-07-20
funds5000,NVDA,2025-07-20
funds5000,AMZN,2025-07-20
funds5000,GOOGL,2025-07-20
funds5000,AAPL,2025-07-20
funds5000,META,2025-07-20
funds5000,V,2025-07-20
funds5000,AVGO,2025-07-20
funds5000,UNH,2025-07-20
funds5000,MA,2025-07-20
funds5000,LLY,2025-07-20
funds5000,JPM,2025-07-20
funds5000,CRM,2025-07-20
funds5000,ADBE,2025-07-20
liquidlava,Symbol,2025-07-20
liquidlava,CDE,2025-07-20
liquidlava,FSM,2025-07-20
liquidlava,KGC,2025-07-20
liquidlava,PLTR,2025-07-20
liquidlava,AG,2025-07-20
liquidlava,AVGO,2025-07-20
liquidlava,B,2025-07-20
liquidlava,HIMS,2025-07-20
liquidlava,HOOD,2025-07-20
liquidlava,MU,2025-07-20
liquidlava,NU,2025-07-20
liquidlava,SHOP,2025-07-20
liquidlava,BCS,2025-07-20
liquidlava,CCL,2025-07-20
liquidlava,IREN,2025-07-20
liquidlava,LRCX,2025-07-20
liquidlava,META,2025-07-20
liquidlava,NEM,2025-07-20
liquidlava,NVDA,2025-07-20
liquidlava,SOFI,2025-07-20
liquidlava,TSM,2025-07-20
liquidlava,ANET,2025-07-20
liquidlava,CSCO,2025-07-20
liquidlava,PINS,2025-07-20
liquidlava,UBER,2025-07-20
liquidlava,AMD,2025-07-20
liquidlava,IAG,2025-07-20
liquidlava,NGD,2025-07-20
liquidlava,CPNG,2025-07-20
liquidlava,DIS,2025-07-20
liquidlava,HL,2025-07-20
liquidlava,MSFT,2025-07-20
liquidlava,AMZN,2025-07-20
liquidlava,BTG,2025-07-20
liquidlava,COIN,2025-07-20
liquidlava,OSCR,2025-07-20
liquidlava,BAC,2025-07-20
liquidlava,BBD,2025-07-20
liquidlava,ITUB,2025-07-20
liquidlava,ORCL,2025-07-20
liquidlava,SBSW,2025-07-20
liquidlava,ERIC,2025-07-20
liquidlava,GOOGL,2025-07-20
liquidlava,MVST,2025-07-20
liquidlava,BABA,2025-07-20
liquidlava,C,2025-07-20
liquidlava,OKLO,2025-07-20
liquidlava,WFC,2025-07-20
liquidlava,GOOG,2025-07-20
liquidlava,TMC,2025-07-20
liquidlava,MRVL,2025-07-20
liquidlava,RKLB,2025-07-20
liquidlava,SMR,2025-07-20
liquidlava,ADT,2025-07-20
liquidlava,GRAB,2025-07-20
liquidlava,AEG,2025-07-20
liquidlava,LYG,2025-07-20
liquidlava,SMCI,2025-07-20
liquidlava,JD,2025-07-20
liquidlava,CMG,2025-07-20
liquidlava,PATH,2025-07-20
liquidlava,RIOT,2025-07-20
liquidlava,FUBO,2025-07-20
liquidlava,PYPL,2025-07-20
liquidlava,CRWV,2025-07-20
liquidlava,LYFT,2025-07-20
liquidlava,NBIS,2025-07-20
liquidlava,ASTS,2025-07-20
liquidlava,DKNG,2025-07-20
liquidlava,HBAN,2025-07-20
liquidlava,EXK,2025-07-20
liquidlava,KEY,2025-07-20
liquidlava,APLD,2025-07-20
liquidlava,CORZ,2025-07-20
liquidlava,XYZ,2025-07-20
liquidlava,T,2025-07-20
liquidlava,TGB,2025-07-20
liquidlava,ACHR,2025-07-20
liquidlava,CRCL,2025-07-20
liquidlava,JOBY,2025-07-20
liquidlava,KMI,2025-07-20
liquidlava,MP,2025-07-20
liquidlava,WMT,2025-07-20
liquidlava,HTZ,2025-07-20
liquidlava,BB,2025-07-20
liquidlava,QBTS,2025-07-20
liquidlava,QUBT,2025-07-20
liquidlava,NOK,2025-07-20
liquidlava,FCX,2025-07-20
liquidlava,KO,2025-07-20
liquidlava,CVS,2025-07-20
liquidlava,RKT,2025-07-20
liquidlava,CIFR,2025-07-20
liquidlava,GM,2025-07-20
liquidlava,PTON,2025-07-20
liquidlava,CLSK,2025-07-20
liquidlava,DAL,2025-07-20
liquidlava,UEC,2025-07-20
liquidlava,UMC,2025-07-20
liquidlava,NEE,2025-07-20
liquidlava,USB,2025-07-20
liquidlava,ASX,2025-07-20
liquidlava,KDP,2025-07-20
liquidlava,QS,2025-07-20
liquidlava,TSLA,2025-07-20
liquidlava,CMCSA,2025-07-20
liquidlava,VOD,2025-07-20
liquidlava,IONQ,2025-07-20
liquidlava,NVO,2025-07-20
liquidlava,CNH,2025-07-20
liquidlava,CSX,2025-07-20
liquidlava,PR,2025-07-20
liquidlava,NXE,2025-07-20
liquidlava,UUUU,2025-07-20
liquidlava,AQN,2025-07-20
liquidlava,BBAI,2025-07-20
liquidlava,CX,2025-07-20
liquidlava,HPE,2025-07-20
liquidlava,LUV,2025-07-20
liquidlava,TTD,2025-07-20
liquidlava,PFE,2025-07-20
liquidlava,INFY,2025-07-20
liquidlava,TEM,2025-07-20
liquidlava,VLY,2025-07-20
liquidlava,WBD,2025-07-20
liquidlava,HLN,2025-07-20
liquidlava,NCLH,2025-07-20
liquidlava,EQX,2025-07-20
liquidlava,PONY,2025-07-20
liquidlava,WULF,2025-07-20
liquidlava,PBR,2025-07-20
liquidlava,F,2025-07-20
liquidlava,MCHP,2025-07-20
liquidlava,RGTI,2025-07-20
liquidlava,SOUN,2025-07-20
liquidlava,AAPL,2025-07-20
liquidlava,U,2025-07-20
liquidlava,VALE,2025-07-20
liquidlava,LUMN,2025-07-20
liquidlava,NVTS,2025-07-20
liquidlava,VZ,2025-07-20
liquidlava,RIVN,2025-07-20
liquidlava,ET,2025-07-20
liquidlava,MSTR,2025-07-20
liquidlava,XOM,2025-07-20
liquidlava,CVX,2025-07-20
liquidlava,HST,2025-07-20
liquidlava,MARA,2025-07-20
liquidlava,ON,2025-07-20
liquidlava,ASST,2025-07-20
liquidlava,WBA,2025-07-20
liquidlava,GAP,2025-07-20
liquidlava,LAES,2025-07-20
liquidlava,EOSE,2025-07-20
liquidlava,BULL,2025-07-20
liquidlava,SBUX,2025-07-20
liquidlava,TEVA,2025-07-20
liquidlava,MRK,2025-07-20
liquidlava,RUN,2025-07-20
liquidlava,DNB,2025-07-20
liquidlava,GME,2025-07-20
liquidlava,BMY,2025-07-20
liquidlava,SNAP,2025-07-20
liquidlava,UNH,2025-07-20
liquidlava,KVUE,2025-07-20
liquidlava,SLB,2025-07-20
liquidlava,OXY,2025-07-20
liquidlava,QXO,2025-07-20
liquidlava,CVE,2025-07-20
liquidlava,NVAX,2025-07-20
liquidlava,PEP,2025-07-20
liquidlava,AES,2025-07-20
liquidlava,AMC,2025-07-20
liquidlava,AMCR,2025-07-20
liquidlava,NKE,2025-07-20
liquidlava,AUR,2025-07-20
liquidlava,HAL,2025-07-20
liquidlava,BP,2025-07-20
liquidlava,AVTR,2025-07-20
liquidlava,VTRS,2025-07-20
liquidlava,UAA,2025-07-20
liquidlava,AGNC,2025-07-20
liquidlava,INTC,2025-07-20
liquidlava,KHC,2025-07-20
liquidlava,PCG,2025-07-20
liquidlava,NIO,2025-07-20
liquidlava,RXRX,2025-07-20
liquidlava,AAL,2025-07-20
liquidlava,STLA,2025-07-20
liquidlava,MRNA,2025-07-20
liquidlava,CLF,2025-07-20
liquidlava,JBLU,2025-07-20
liquidlava,KSS,2025-07-20
liquidlava,NWL,2025-07-20
liquidlava,WRD,2025-07-20
liquidlava,PTEN,2025-07-20
liquidlava,DOW,2025-07-20
liquidlava,AMDL,2025-07-20
liquidlava,ARKK,2025-07-20
liquidlava,BIL,2025-07-20
liquidlava,BKLN,2025-07-20
liquidlava,EEM,2025-07-20
liquidlava,EFA,2025-07-20
liquidlava,ETHA,2025-07-20
liquidlava,EWZ,2025-07-20
liquidlava,FAZ,2025-07-20
liquidlava,FXI,2025-07-20
liquidlava,GDX,2025-07-20
liquidlava,GDXD,2025-07-20
liquidlava,GLD,2025-07-20
liquidlava,GOVT,2025-07-20
liquidlava,HYG,2025-07-20
liquidlava,IBIT,2025-07-20
liquidlava,IEFA,2025-07-20
liquidlava,IEMG,2025-07-20
liquidlava,IWM,2025-07-20
liquidlava,KRE,2025-07-20
liquidlava,KWEB,2025-07-20
liquidlava,LABD,2025-07-20
liquidlava,LQD,2025-07-20
liquidlava,MSTU,2025-07-20
liquidlava,MSTY,2025-07-20
liquidlava,MSTZ,2025-07-20
liquidlava,NVDD,2025-07-20
liquidlava,NVDL,2025-07-20
liquidlava,NVDX,2025-07-20
liquidlava,PSLV,2025-07-20
liquidlava,QQQ,2025-07-20
liquidlava,RWM,2025-07-20
liquidlava,SCHD,2025-07-20
liquidlava,SCHF,2025-07-20
liquidlava,SCHG,2025-07-20
liquidlava,SCHX,2025-07-20
liquidlava,SDS,2025-07-20
liquidlava,SGOV,2025-07-20
liquidlava,SLV,2025-07-20
liquidlava,SOXL,2025-07-20
liquidlava,SOXS,2025-07-20
liquidlava,SPDN,2025-07-20
liquidlava,SPLG,2025-07-20
liquidlava,SPXS,2025-07-20
liquidlava,SPXU,2025-07-20
liquidlava,SPY,2025-07-20
liquidlava,SQQQ,2025-07-20
liquidlava,TLT,2025-07-20
liquidlava,TMF,2025-07-20
liquidlava,TNA,2025-07-20
liquidlava,TQQQ,2025-07-20
liquidlava,TSLL,2025-07-20
liquidlava,TSLQ,2025-07-20
liquidlava,TSLS,2025-07-20
liquidlava,TSLY,2025-07-20
liquidlava,TZA,2025-07-20
liquidlava,USHY,2025-07-20
liquidlava,USO,2025-07-20
liquidlava,UVIX,2025-07-20
liquidlava,UVXY,2025-07-20
liquidlava,VEA,2025-07-20
liquidlava,XBI,2025-07-20
liquidlava,XLE,2025-07-20
liquidlava,XLF,2025-07-20
liquidlava,XLI,2025-07-20
liquidlava,XLP,2025-07-20
liquidlava,XLU,2025-07-20
liquidlava,XLV,2025-07-20
bucket0,AMBR,2025-07-27
bucket0,IREN,2025-07-27
bucket0,LZMH,2025-07-27
bucket0,SEI,2025-07-27
bucket0,VERV,2025-07-27
bucket0,XYF,2025-07-27
bucket0,CANG,2025-07-27
bucket0,ETON,2025-07-27
bucket0,MASS,2025-07-27
bucket0,STIM,2025-07-27
bucket0,UPST,2025-07-27
bucket0,BE,2025-07-27
bucket0,ROAD,2025-07-27
bucket0,YB,2025-07-27
bucket0,LB,2025-07-27
bucket0,MGTX,2025-07-27
bucket0,RITR,2025-07-27
bucket0,TEM,2025-07-27
bucket0,TMDX,2025-07-27
bucket0,XERS,2025-07-27
bucket0,BPMC,2025-07-27
bucket0,HNGE,2025-07-27
bucket0,PLMR,2025-07-27
bucket0,TIGR,2025-07-27
bucket0,SITM,2025-07-27
bucket0,KNSA,2025-07-27
bucket0,PAY,2025-07-27
bucket0,STOK,2025-07-27
bucket0,SCPH,2025-07-27
bucket0,MIRM,2025-07-27
bucket0,PHAT,2025-07-27
bucket0,MRUS,2025-07-27
bucket0,ANAB,2025-07-27
bucket0,ZYME,2025-07-27
bucket0,AXSM,2025-07-27
bucket0,ALHC,2025-07-27
bucket0,EVER,2025-07-27
bucket0,SDGR,2025-07-27
bucket0,GOTU,2025-07-27
bucket0,MC,2025-07-27
bucket0,OSCR,2025-07-27
bucket0,RGNX,2025-07-27
bucket0,FA,2025-07-27
bucket0,SLDE,2025-07-27
bucket0,KGS,2025-07-27
bucket0,TARS,2025-07-27
bucket0,MAX,2025-07-27
bucket0,CAI,2025-07-27
bucket0,LEGN,2025-07-27
bucket0,OMSE,2025-07-27
bucket0,PRCT,2025-07-27
bucket0,AIRO,2025-07-27
bucket0,CBLL,2025-07-27
bucket0,KRYS,2025-07-27
bucket0,ARDX,2025-07-27
bucket0,MNTN,2025-07-27
bucket0,OMDA,2025-07-27
bucket0,AESI,2025-07-27
bucket0,ANTA,2025-07-27
bucket0,FLOC,2025-07-27
bucket0,PAL,2025-07-27
bucket0,KMTS,2025-07-27
bucket0,JCAP,2025-07-27
bucket0,MAAS,2025-07-27
bucket1(39S_39S_25R),Symbol,2025-07-27
bucket1(39S_39S_25R),GRRR,2025-07-27
bucket1(39S_39S_25R),LEU,2025-07-27
bucket1(39S_39S_25R),PSIX,2025-07-27
bucket1(39S_39S_25R),SEZL,2025-07-27
bucket1(39S_39S_25R),AAOI,2025-07-27
bucket1(39S_39S_25R),CRDO,2025-07-27
bucket1(39S_39S_25R),HIMS,2025-07-27
bucket1(39S_39S_25R),ISSC,2025-07-27
bucket1(39S_39S_25R),LFMD,2025-07-27
bucket1(39S_39S_25R),SEI,2025-07-27
bucket1(39S_39S_25R),SMR,2025-07-27
bucket1(39S_39S_25R),VERV,2025-07-27
bucket1(39S_39S_25R),XYF,2025-07-27
bucket1(39S_39S_25R),CANG,2025-07-27
bucket1(39S_39S_25R),ETON,2025-07-27
bucket1(39S_39S_25R),EVLV,2025-07-27
bucket1(39S_39S_25R),GOGO,2025-07-27
bucket1(39S_39S_25R),MASS,2025-07-27
bucket1(39S_39S_25R),RBRK,2025-07-27
bucket1(39S_39S_25R),STIM,2025-07-27
bucket1(39S_39S_25R),UPST,2025-07-27
bucket1(39S_39S_25R),XIACY,2025-07-27
bucket1(39S_39S_25R),AU,2025-07-27
bucket1(39S_39S_25R),SOUN,2025-07-27
bucket1(39S_39S_25R),INUV,2025-07-27
bucket1(39S_39S_25R),ROAD,2025-07-27
bucket1(39S_39S_25R),EYPT,2025-07-27
bucket1(39S_39S_25R),LB,2025-07-27
bucket1(39S_39S_25R),RIOT,2025-07-27
bucket1(39S_39S_25R),TEM,2025-07-27
bucket1(39S_39S_25R),NVMI,2025-07-27
bucket1(39S_39S_25R),XERS,2025-07-27
bucket1(39S_39S_25R),HNGE,2025-07-27
bucket1(39S_39S_25R),AG,2025-07-27
bucket1(39S_39S_25R),STOK,2025-07-27
bucket1(39S_39S_25R),VSEC,2025-07-27
bucket1(39S_39S_25R),CYBR,2025-07-27
bucket1(39S_39S_25R),SVM,2025-07-27
bucket1(39S_39S_25R),BCRX,2025-07-27
bucket1(39S_39S_25R),CALM,2025-07-27
bucket1(39S_39S_25R),EQH,2025-07-27
bucket1(39S_39S_25R),BCAL,2025-07-27
bucket1(39S_39S_25R),ZYME,2025-07-27
bucket1(39S_39S_25R),CTRE,2025-07-27
bucket1(39S_39S_25R),EXE,2025-07-27
bucket1(39S_39S_25R),SDGR,2025-07-27
bucket1(39S_39S_25R),ALK,2025-07-27
bucket1(39S_39S_25R),MRVL,2025-07-27
bucket1(39S_39S_25R),VG,2025-07-27
bucket1(39S_39S_25R),RGNX,2025-07-27
bucket1(39S_39S_25R),DEC,2025-07-27
bucket1(39S_39S_25R),FA,2025-07-27
bucket1(39S_39S_25R),VFS,2025-07-27
bucket1(39S_39S_25R),CBZ,2025-07-27
bucket1(39S_39S_25R),ARGX,2025-07-27
bucket1(39S_39S_25R),NX,2025-07-27
bucket1(39S_39S_25R),LLY,2025-07-27
bucket1(39S_39S_25R),OKE,2025-07-27
bucket1(39S_39S_25R),FANG,2025-07-27
bucket1(39S_39S_25R),FUN,2025-07-27
bucket1(39S_39S_25R),OMDA,2025-07-27
bucket1(39S_39S_25R),SM,2025-07-27
bucket1(39S_39S_25R),MAGN,2025-07-27
bucket1(39S_39S_25R),PAL,2025-07-27
bucket1(39S_39S_25R),ABL,2025-07-27
bucket1(39S_39S_25R),XNCR,2025-07-27
bucket1(39S_39S_25R),PRTA,2025-07-27
bucket1(39S_39S_25R),JCAP,2025-07-27
bucket1(39S_39S_25R),SRPT,2025-07-27
bucket1(99S_25R),Symbol,2025-07-27
